Id,Front,Left,Rear,Right
2c9180975a056a64015a1de210cb6b96,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c9180975a056a64015a1de210cb6b95,0.006845119653395,0.001523995330355,0.984665938123633,0.006964946892617
2c9180975a056a64015a1e041ed06f68,0.004721144099977,0.001143005353956,0.992671342993438,0.001464507552628
2c9180975a056a64015a1e075da56ff2,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c9180975a056a64015a1dedca666cb1,0.003568424033567,0.000935152989832,0.993840303922895,0.001656119053707
2c9180975a056a64015a1e304546752a,0.993330600920225,0.00350056152752,0.001917293287826,0.001251544264429
2c9180975a056a64015a1dedca666cb2,0.993718298186751,0.003350049417257,0.001792666306478,0.001138986089515
2c9180975a056a64015a1dee86696cd8,0.390758222618755,0.57694509276234,0.020790843697528,0.011505840921378
2c9180975a056a64015a1e01db306f4a,0.007163913406774,0.001710228341764,0.980640461957925,0.010485396293538
2c9180975a056a64015a1dd566ae6a82,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c9180975a056a64015a1dee5d166cd0,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c9180975a056a64015a1dd566ae6a83,0.003568424033567,0.000935152989832,0.993840303922895,0.001656119053707
2c9180975a056a64015a1dfb2f626e41,0.993718298186751,0.003350049417257,0.001792666306478,0.001138986089515
2c91809a59f17e5d015a21a5627830e0,0.00373868885339,0.001143915644056,0.99346190700322,0.001655488499335
2c91809a59f17e5d015a21a7f5093117,0.972399661973752,0.019297977221284,0.005078698513434,0.00322366229153
2c91809a59f17e5d015a21a7f5093121,0.006162987068572,0.001329358520879,0.987460514279383,0.005047140131166
2c9180975a056a64015a1e4c3a11791f,0.994161797471967,0.002905241727289,0.001793466378517,0.001139494422226
2c9180975a056a64015a1e4c3a117920,0.010184674684019,0.00161515947536,0.983011212099398,0.005188953741224
2c9180975a056a64015a1e1433667153,0.005240286424885,0.001050864932326,0.990483574423857,0.003225274218931
2c9180975a056a64015a1ddb8a456b05,0.99371680116438,0.003726816901232,0.001563193428569,0.000993188505818
2c9180975a056a64015a1df0d6066cf4,0.003567677681257,0.001144112000527,0.993632437649431,0.001655772668785
2c9180975a056a64015a1e074c876fef,0.99371680116438,0.003726816901232,0.001563193428569,0.000993188505818
2c9180975a056a64015a1dc26fe66863,0.009252138374337,0.001613853842535,0.98061953823175,0.008514469551378
2c9180975a056a64015a1e074c876fed,0.994692279949838,0.003040220344616,0.001386545801827,0.000880953903718
2c9180975a056a64015a1e5b850e7ae3,0.996050579807716,0.001980908847853,0.001254564117898,0.000713947226534
2c9180975a056a64015a1e5b850e7ae1,0.993939156238981,0.003128539793007,0.00179306473407,0.001139239233942
2c91809e5aba7d25015acd6875ca209b,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c91809e5aba7d25015acd44a99d1e9f,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c9180a35b853b13015b8b8c25f75369,0.004227628181647,0.000930644206412,0.993186697716812,0.001655029895129
2c9180935b853a2d015b8b9b42525153,0.004894151813646,0.001184891121222,0.991352209241799,0.002568747823334
2c91808e5aba7da4015acd3f993557d4,0.004894151813646,0.001184891121222,0.991352209241799,0.002568747823334
2c91808e5aba7da4015acd3f655a57be,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c9180ad5b853aa1015b8b82f7725436,0.994031728627558,0.003411079272747,0.00156368883384,0.000993503265855
2c9180975a056a64015a1e5865077a5e,0.00460582913992,0.003264206154265,0.99011860014734,0.002011364558475
2c9180975a056a64015a1e44cfea77fd,0.989056268674672,0.006468972532679,0.0028648288673,0.001609929925349
2c9180975a056a64015a1e5ed1d57b22,0.994949425076353,0.002782489030282,0.001386904247854,0.000881181645511
2c9180975a056a64015a1e5ed1d57b21,0.003820573053197,0.001143821623927,0.993380252890605,0.001655352432271
2c91809a59f17e5d015a219e78d93061,0.993718298186751,0.003350049417257,0.001792666306478,0.001138986089515
2c91809a59f17e5d015a219e78d93060,0.003565433604014,0.000986273649322,0.993007440623245,0.002440852123418
2c91809a59f17e5d015a21bde7a934f0,0.003961030207058,0.001185872365421,0.992173178010767,0.002679919416754
2c91809a59f17e5d015a21bde7a934ef,0.003822055716211,0.000756192048131,0.993765757405037,0.001655994830622
2c91809a59f17e5d015a21bde7a934f4,0.988618876312904,0.006455653942691,0.002965306580156,0.001960163164249
2c9180975a056a64015a1e6ed9d67c45,0.994064209009403,0.003242260798204,0.001509742759467,0.001183787432925
2c9180975a056a64015a1e4849057896,0.005242618405819,0.001055170977025,0.990924349722055,0.002777860895101
2c9180975a056a64015a1e4849057895,0.9946336827966,0.002797849203654,0.001445752011533,0.001122715988213
2c91809a59f17e5d015a21a830a03132,0.003961030207058,0.001185872365421,0.992173178010767,0.002679919416754
2c9180975a056a64015a1e6ed9d67c4d,0.994001378998249,0.003066133465115,0.001793176983833,0.001139310552803
2c91809659f86230015a08b10bc66c48,0.9958672968636,0.002164554017103,0.001254333265961,0.000713815853336
2c91809659f86230015a0a1559e12a1e,0.99464157519133,0.002736506724337,0.001585773045968,0.001036145038365
2c91809659f86230015a0811d9775e26,0.901062116086742,0.087323370177751,0.007104800071747,0.004509713663761
2c91809659f86230015a08cf83396eca,0.993718298186751,0.003350049417257,0.001792666306478,0.001138986089515
2c91809659f86230015a0886ce2a6829,0.99371680116438,0.003726816901232,0.001563193428569,0.000993188505818
2c91809659f86230015a08cf83396ec5,0.993930816093218,0.003512251409199,0.001563530090614,0.000993402406969
2c91809659f86230015a0864733f652c,0.00591153727406,0.001054461433383,0.990258008354007,0.002775992938551
2c91809659f86230015a0841dafc621a,0.993939156238981,0.003128539793007,0.00179306473407,0.001139239233942
2c91809659f86230015a0864733f652a,0.003820573053197,0.001143821623927,0.993380252890605,0.001655352432271
2c91808d5aba7da4015acde018f764b2,0.982416080470154,0.010291153195057,0.004668972895857,0.002623793438932
2c91808d5aba7da4015acde018f764af,0.00356823867115,0.000987049589673,0.993788678712867,0.00165603302631
2c91808e5aba7da4015acdba35e15e7d,0.00356823867115,0.000987049589673,0.993788678712867,0.00165603302631
2c91808e5aba7da4015acdea5abc617e,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c9180845aba7d30015acdbd097004e6,0.983309122863984,0.00942612495186,0.004631574965545,0.002633177218611
2c91808d5aba7da4015acdaa928a6136,0.003568855200011,0.000987220134475,0.993960387911278,0.001483536754236
2c91808e5aba7da4015acd7e578b5afa,0.004170334919034,0.001749823006393,0.992272947151877,0.001806894922696
2c91808d5aba7da4015acd8d91465f64,0.00985669816358,0.00080064499378,0.985854573016329,0.00348808382631
2c91808d5aba7da4015acd8d91465f61,0.959147248777407,0.032130798414671,0.00480066835869,0.003921284449232
2c91808e5aba7da4015acd7e578b5afd,0.993799355429159,0.003204488764835,0.001918198062,0.001077957744007
2c91808e5aba7da4015acd9760c15c1b,0.993718298186751,0.003350049417257,0.001792666306478,0.001138986089515
2c91808e5aba7da4015acd9760c15c1a,0.00404499836902,0.000907898709422,0.993200753830244,0.001846349091314
2c9180845aba7d30015acde7e47f06a4,0.993799355429159,0.003204488764835,0.001918198062,0.001077957744007
2c91808e5aba7da4015acde2207160e7,0.988671656822971,0.006148991745285,0.003302047175311,0.001877304256434
2c91808e5aba7da4015acde486e76119,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c91808e5aba7da4015acde2207160e8,0.00510371722931,0.000955384030705,0.987154892467557,0.006786006272427
2c91808e5aba7da4015acddff6ac60c5,0.99152157755417,0.004920410475264,0.002277909464131,0.001280102506436
2c9180845aba7d30015acde7e47f06aa,0.007825433146272,0.000900825958731,0.987549226876659,0.003724514018338
2c91808d5aba7da4015acdec7849655c,0.99152157755417,0.004920410475264,0.002277909464131,0.001280102506436
2c9180975a056a64015a1e4e95a97945,0.003565169230796,0.00098620051815,0.992933810147435,0.002514820103618
2c9180975a056a64015a1e62a6f57b6d,0.99360658389125,0.003837317713341,0.001563020048269,0.000993078347141
2c9180975a056a64015a1e62a6f57b6e,0.007205160010228,0.001720075070252,0.986286550341278,0.004788214578243
2c9180975a056a64015a1e44fa15781d,0.994228788159645,0.002882613655066,0.001766339231349,0.00112225895394
2c9180975a056a64015a1e3f26a47717,0.994949425076353,0.002782489030282,0.001386904247854,0.000881181645511
2c9180975a056a64015a1e58d40e7aa8,0.009843072690286,0.001108514826993,0.984199282998325,0.004849129484395
2c9180975a056a64015a1e44e95b7800,0.914447225749573,0.073944796694168,0.007100801777212,0.004507175779047
2c9180975a056a64015a1e44e95b7808,0.892689073927616,0.093989737288505,0.008084152046829,0.005237036737049
2c9180975a056a64015a1e44e95b780f,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c91808e5aba7da4015acd4229d357fe,0.004781003223619,0.000813034975142,0.990366071181516,0.004039890619723
2c91809e5aba7d25015acdc01e892881,0.003695552221388,0.001022267185553,0.991543579242496,0.003738601350563
2c91808e5aba7da4015acd3f655a57c2,0.003822055716211,0.000756192048131,0.993765757405037,0.001655994830622
2c91809e5aba7d25015acd47c6251ed2,0.004272927080021,0.000999719552242,0.991134364267168,0.00359298910057
2c9180ad5b853aa1015b8b5aeef751bd,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c91809e5aba7d25015acd49fc7b1f01,0.991689203959509,0.004354526304054,0.002393726180473,0.001562543555964
2c91808e5aba7da4015acd2dfdd056ff,0.003565433604014,0.000986273649322,0.993007440623245,0.002440852123418
2c9180a35b853b13015b8b57334a5047,0.254487527774647,0.720603190382213,0.015672940502789,0.009236341340351
2c9180935b853a2d015b8b60875a4cef,0.697665996336469,0.003612823884258,0.024709433766512,0.274011746012761
2c91809e5aba7d25015acdc01e892888,0.96771135451631,0.020826271150482,0.006754834814552,0.004707539518657
2c91808d5aba7da4015acd47ee815caa,0.004377737084291,0.001184204113655,0.990777416792774,0.00366064200928
2c9180845aba7d30015acdc866670576,0.018884500679664,0.606380275410408,0.369672502151086,0.005062721758842
2c91808d5aba7da4015acd47ee815ca0,0.931007144720653,0.00373301438244,0.026160682319437,0.03909915857747
2c9180ad5b853aa1015b8c0df5d85bf3,0.086326684827098,0.686906482414606,0.218688442798001,0.008078389960296
2c9180ad5b853aa1015b8c0df5d85bf8,0.993718298186751,0.003350049417257,0.001792666306478,0.001138986089515
2c91808e5aba7da4015acd5409db58f7,0.651814605081144,0.329373982574607,0.011142272194586,0.007669140149663
2c9180935b853a2d015b8bd0b96954a9,0.99371680116438,0.003726816901232,0.001563193428569,0.000993188505818
2c91808e5aba7da4015acd9f8e0d5c94,0.003957128954604,0.001184704389609,0.991195978180698,0.00366218847509
2c9180ad5b853aa1015b8b69c6a95289,0.993505414610214,0.003501177582313,0.001915768896217,0.001077638911256
2c91809e5aba7d25015acd4d0d041f3f,0.993799355429159,0.003204488764835,0.001918198062,0.001077957744007
2c9180ad5b853aa1015b8b69c6a95292,0.003695552221388,0.001022267185553,0.991543579242496,0.003738601350563
2c91809e5aba7d25015acd4d0d041f3c,0.006658809941199,0.001042585655399,0.984717793932799,0.007580810470603
2c9180845aba7d30015acd5c653c00d9,0.006311926507835,0.00112967874789,0.98091999987463,0.011638394869645
2c9180ad5b853aa1015b8b9bfc775648,0.006311926507835,0.00112967874789,0.98091999987463,0.011638394869645
2c9180a35b853b13015b8b725f9851ce,0.004119081807477,0.000740578603189,0.993260174936974,0.00188016465236
2c9180845aba7d30015acd5c653c00be,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c91808e5aba7da4015acd44d6df5829,0.003691593225325,0.00102117204428,0.990481351761571,0.004805882968824
2c9180935b853a2d015b8b9a210c513c,0.003568424033567,0.000935152989832,0.993840303922895,0.001656119053707
2c91808e5aba7da4015acd44d6df5823,0.003568424033567,0.000935152989832,0.993840303922895,0.001656119053707
2c9180935b853a2d015b920353111f7c,0.005560857083375,0.001327533548841,0.986104907195991,0.007006702171793
2c91808d5aba7da4015acd4aac205ccd,0.995284289691627,0.002748713395856,0.001253598945945,0.000713397966572
2c9180935b853a2d015b8b65c9ab4d46,0.992273258932435,0.004166031736293,0.002279636367674,0.001281072963598
2c91808d5aba7da4015acd4d46cd5d15,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c91808e5aba7da4015acd4a1b465873,0.006162583900553,0.000878453970751,0.98739591695114,0.005563045177555
2c91808d5aba7da4015acd473c315c7a,0.003561622964326,0.000985219546532,0.991946140937279,0.003507016551864
2c9180935b853a2d015b8b5c6a6f4cbd,0.993718298186751,0.003350049417257,0.001792666306478,0.001138986089515
2c91808d5aba7da4015acd473c315c7d,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c91808d5aba7da4015acda20ef360a5,0.991516019572236,0.005382565318939,0.001837557435617,0.001263857673209
2c91808d5aba7da4015acdb8ac7b61d7,0.968849997209946,0.021644374526626,0.006085690762958,0.00341993750047
2c91808d5aba7da4015acdb8ac7b61d6,0.993799355429159,0.003204488764835,0.001918198062,0.001077957744007
2c91808e5aba7da4015acd5a21f15954,0.996466798359232,0.001793703477536,0.001113271792713,0.000626226370519
2c91808e5aba7da4015acd4cd5795897,0.985197095637076,0.008750176597081,0.003875075737709,0.002177652028134
2c9180a35b853b13015b8b5b03f15063,0.985197095637076,0.008750176597081,0.003875075737709,0.002177652028134
2c9180845aba7d30015acdc5b2610540,0.007439511027499,0.000964319793914,0.986812034485254,0.004784134693332
2c91808d5aba7da4015acdb8ac7b61cd,0.994949425076353,0.002782489030282,0.001386904247854,0.000881181645511
2c9180845aba7d30015acdc5b2610547,0.988084442052044,0.006915135040785,0.003201369404917,0.001799053502254
2c91808e5aba7da4015acd4cd57958a5,0.99152157755417,0.004920410475264,0.002277909464131,0.001280102506436
2c91808e5b853b1a015b8b770bcf4c3b,0.9944409789203,0.003039452257321,0.001386195502147,0.001133373320233
2c91808e5aba7da4015acd5a43015971,0.012308939648579,0.372130435109982,0.609942180569308,0.005618444672131
2c91808e5aba7da4015acd5a43015973,0.983309122863984,0.00942612495186,0.004631574965545,0.002633177218611
2c91808d5aba7da4015acdd3fa8963b2,0.254487527774647,0.720603190382213,0.015672940502789,0.009236341340351
2c91809e5aba7d25015acde7c2c62b7f,0.9958672968636,0.002164554017103,0.001254333265961,0.000713815853336
2c9180ad5b853aa1015b8b88d370551e,0.005829494118408,0.000956037421723,0.987830011706588,0.00538445675328
2c9180935b853a2d015b8b6f39a04e0e,0.003568424033567,0.000935152989832,0.993840303922895,0.001656119053707
2c91808e5aba7da4015acd546633590d,0.996466798359232,0.001793703477536,0.001113271792713,0.000626226370519
2c91808d5aba7da4015acdd3fa8963b7,0.003957128954604,0.001184704389609,0.991195978180698,0.00366218847509
2c91808e5b853b1a015b8ba12a9c4e66,0.996466798359232,0.001793703477536,0.001113271792713,0.000626226370519
2c9180935b853a2d015b9251f48f23e3,0.99152157755417,0.004920410475264,0.002277909464131,0.001280102506436
2c9180ad5b853aa1015b8b730c72535e,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c91808e5aba7da4015acd5a62bc5988,0.9958672968636,0.002164554017103,0.001254333265961,0.000713815853336
2c9180a35b853b13015b8b58df1a5059,0.991912154000264,0.004018868707437,0.002688862609304,0.001380114682995
2c9180845aba7d30015acd5c653c00d8,0.992273258932435,0.004166031736293,0.002279636367674,0.001281072963598
2c9180ad5b853aa1015b8b6d289f52d5,0.99152157755417,0.004920410475264,0.002277909464131,0.001280102506436
2c9180845aba7d30015acd4d2ca00037,0.003695552221388,0.001022267185553,0.991543579242496,0.003738601350563
2c9180ad5b853aa1015b8b61066151f5,0.007440153747297,0.000878010356723,0.986897287888108,0.004784548007872
2c9180a35b853b13015b8bdae78b5875,0.996050579807716,0.001980908847853,0.001254564117898,0.000713947226534
2c91808d5aba7da4015acdae944f616e,0.996050579807716,0.001980908847853,0.001254564117898,0.000713947226534
2c91809e5aba7d25015acdb99fff27ce,0.009154014155616,0.00087719106597,0.986255672563101,0.003713122215313
2c91809e5aba7d25015acd722bec2179,0.006153643701284,0.00087717957779,0.98596347945445,0.007005697266477
2c9180935b853a2d015b8b9a210c514a,0.981689655324452,0.013329546933741,0.002635521683838,0.002345276057968
2c91808e5b853b1a015b8b9c5cfb4e2f,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c91808e5b853b1a015b8b9c5cfb4e29,0.006669279479826,0.001044224895877,0.986266049712854,0.006020445911443
2c91808e5aba7da4015acd68cea25a0e,0.003561622964326,0.000985219546532,0.991946140937279,0.003507016551864
2c91809659f86230015a08ad579a6bd9,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c91809659f86230015a085af3516476,0.99360658389125,0.003837317713341,0.001563020048269,0.000993078347141
2c91809659f86230015a08d006806f3c,0.004571263575649,0.001022568838045,0.991836165756342,0.002570001829964
2c91809659f86230015a0853b4356382,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c91809659f86230015a09b5d5e012b1,0.252537518956777,0.002089580252396,0.029008979942944,0.716363920847882
2c91809659f86230015a09b5d5e012ac,0.004571263575649,0.001022568838045,0.991836165756342,0.002570001829964
2c91809659f86230015a08913d696916,0.993799355429159,0.003204488764835,0.001918198062,0.001077957744007
2c91809659f86230015a091d86587829,0.996010296350966,0.002021271917469,0.00125451337933,0.000713918352235
2c91808e5aba7da4015acdea7a2b61a5,0.009194280717558,0.001179117870529,0.986231838564667,0.003394762847246
2c91809e5aba7d25015acd7eaf23224a,0.99047263218989,0.005170671178404,0.002776593227246,0.00158010340446
2c91808d5aba7da4015acd9bc1406042,0.00554982983709,0.001148530380945,0.986069793739668,0.007231846042298
2c9180935b853a2d015b8b5ac4b74c9c,0.00356279124357,0.000981957604932,0.992271517907152,0.003183733244346
2c91809e5aba7d25015acd75ac2f21b6,0.005559398308211,0.001327185298033,0.98584622308916,0.007267193304596
2c91808d5aba7da4015acd99124c6005,0.995016461247951,0.002504818825767,0.001586370732832,0.000892349193451
2c91808e5aba7da4015acddda7fe607c,0.007036824815619,0.001329781407562,0.987774638644368,0.003858755132451
2c91809e5aba7d25015acda9589c265e,0.402048686693804,0.575284455865219,0.013258611976643,0.009408245464334
2c91808e5aba7da4015acdaf08755d6d,0.9958672968636,0.002164554017103,0.001254333265961,0.000713815853336
2c91808e5aba7da4015acdaf08755d6c,0.003561991287334,0.000985321432394,0.992048722426249,0.003403964854023
2c91808e5aba7da4015acdaf08755d6a,0.003199098605726,0.000747110024745,0.994399381530834,0.001654409838694
2c91809e5aba7d25015acd81b03022af,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c91808d5aba7da4015acdcabe7a6325,0.993799355429159,0.003204488764835,0.001918198062,0.001077957744007
2c91808d5aba7da4015acdcabe7a632a,0.003695552221388,0.001022267185553,0.991543579242496,0.003738601350563
2c91809e5aba7d25015acdc38c432900,0.003735737134213,0.000737744555518,0.993821332242464,0.001705186067805
2c91809e5aba7d25015acdc38c4328fb,0.991126674617343,0.00435205622693,0.002392368354646,0.002128900801081
2c91809e5aba7d25015acdc38c4328f4,0.907801084447663,0.080497537837983,0.007157936278496,0.004543441435858
2c9180845aba7d30015acdb5b8cc0441,0.008040685830037,0.001042244910168,0.984395961486605,0.00652110777319
2c91809e5aba7d25015acdc892a9292e,0.993718298186751,0.003350049417257,0.001792666306478,0.001138986089515
2c91808d5aba7da4015acdc2b30e6266,0.992273258932435,0.004166031736293,0.002279636367674,0.001281072963598
2c9180845aba7d30015acdd72cb405ec,0.992273258932435,0.004166031736293,0.002279636367674,0.001281072963598
2c9180845aba7d30015acdae1b9903d2,0.007014553404417,0.001078731962917,0.984648351472557,0.007258363160108
2c9180935b853a2d015b8b7d5aa84ec6,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c91808d5aba7da4015acdc65a906300,0.007028461013352,0.001328200861074,0.986600593250595,0.00504274487498
2c91808d5aba7da4015acdc65a9062ff,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c9180935b853a2d015b8b7d5aa84ec9,0.006324496673585,0.001220958644498,0.989055732570673,0.003398812111243
2c9180935b853a2d015b8b7d5aa84ec8,0.996466798359232,0.001793703477536,0.001113271792713,0.000626226370519
2c91808d5aba7da4015acdcabe7a6330,0.004045439646868,0.000798905535087,0.993309104304412,0.001846550513634
2c91808d5aba7da4015acddb8bfb646b,0.992273258932435,0.004166031736293,0.002279636367674,0.001281072963598
2c91808d5aba7da4015acdcabe7a6335,0.991689203959509,0.004354526304054,0.002393726180473,0.001562543555964
2c91808d5aba7da4015acddb8bfb6461,0.003821232909654,0.001144019174942,0.993551820968244,0.001482926947161
2c91809e5aba7d25015acdd6c89f2a6b,0.003561991287334,0.000985321432394,0.992048722426249,0.003403964854023
2c9180975a056a64015a1e296a08742a,0.005119886653107,0.001222261460124,0.990111097769417,0.003546754117352
2c91809a59f17e5d015a21a48da730b9,0.009940706601167,0.001811087520524,0.978899975006637,0.009348230871672
2c91809a59f17e5d015a21a48da730bb,0.993799355429159,0.003204488764835,0.001918198062,0.001077957744007
2c9180975a056a64015a1e556ce479e9,0.003569433554231,0.000652513763406,0.994121465106308,0.001656587576055
2c9180975a056a64015a1e52ab4679be,0.994154196605761,0.002970696531932,0.001758089467437,0.00111701739487
2c91809a59f17e5d015a21a7937830fe,0.003821386993535,0.000931023877528,0.99359188403802,0.001655705090917
2c9180975a056a64015a1e58ec867ab9,0.003699475080089,0.001023352330473,0.992596110805772,0.002681061783666
2c9180975a056a64015a1e58ec867abc,0.994949425076353,0.002782489030282,0.001386904247854,0.000881181645511
2c91809a59f17e5d015a21bed0cb3545,0.993330600920225,0.00350056152752,0.001917293287826,0.001251544264429
2c9180975a056a64015a22a3fb7e1824,0.993503564894241,0.003501171063794,0.001917627137066,0.0010776369049
2c9180975a056a64015a22a3fb7f1827,0.006924887677005,0.001146797692309,0.985309154560584,0.006619160070102
2c91809659f86230015a08f6a520737e,0.993799355429159,0.003204488764835,0.001918198062,0.001077957744007
2c91809659f86230015a08f6a5207380,0.005111868940814,0.001220347405888,0.9885605896315,0.005107194021799
2c91809659f86230015a08913d696913,0.993967957090748,0.003447526973233,0.001580396995015,0.001004118941003
2c91809659f86230015a08913d696914,0.003820573053197,0.001143821623927,0.993380252890605,0.001655352432271
2c91808e5aba7da4015acdd3b8075fac,0.0037393346206,0.001144113227552,0.993633503289642,0.001483048862207
2c9180935b853a2d015b8bc9ea265438,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c9180935b853a2d015b8bc9ea265436,0.995016461247951,0.002504818825767,0.001586370732832,0.000892349193451
2c91808e5aba7da4015acd84a62d5b30,0.995016461247951,0.002504818825767,0.001586370732832,0.000892349193451
2c91809e5aba7d25015acda942fe264b,0.006132528421177,0.001464007633405,0.988155211610693,0.004248252334725
2c9180935b853a2d015b8bc253ad53f3,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c91809e5aba7d25015acd9fd7e12580,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c91808e5aba7da4015acd68cea25a0c,0.00678874382844,0.001176406597508,0.985252314204393,0.006782535369659
2c91808e5b853b1a015b8b9c5cfb4e31,0.00678874382844,0.001176406597508,0.985252314204393,0.006782535369659
2c9180845aba7d30015acdb98289047e,0.993939156238981,0.003128539793007,0.00179306473407,0.001139239233942
2c9180ad5b853aa1015b8bb71bbc57ed,0.993939156238981,0.003128539793007,0.00179306473407,0.001139239233942
2c9180ad5b853aa1015b8bb71bbc57ef,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c9180845aba7d30015acdb98289047f,0.996339838505463,0.001920884960799,0.001113129950732,0.000626146583005
2c91808e5aba7da4015acdd3964e5faa,0.994001378998249,0.003066133465115,0.001793176983833,0.001139310552803
2c91808e5ba960a0015bab2cbc9615a1,0.993505414610214,0.003501177582313,0.001915768896217,0.001077638911256
2c91809e5aba7d25015acda24fb625a1,0.993505414610214,0.003501177582313,0.001915768896217,0.001077638911256
2c91809e5aba7d25015acdd6812d2a60,0.994949425076353,0.002782489030282,0.001386904247854,0.000881181645511
2c91808e5aba7da4015acddfd49560bb,0.45414780820577,0.001612695008135,0.536928533601398,0.007310963184697
2c91808d5aba7da4015acde809146502,0.003695552221388,0.001022267185553,0.991543579242496,0.003738601350563
2c91808e5aba7da4015acdad718f5d4d,0.003562084469807,0.00075966204575,0.992074674638345,0.003603578846097
2c9180a55ba961a6015bab327ca31455,0.003562084469807,0.00075966204575,0.992074674638345,0.003603578846097
2c91808d5aba7da4015acde809146505,0.996502562654012,0.001757876750245,0.001113311749268,0.000626248846475
2c91808e5b853b1a015b8b60d8374a04,0.003445804457368,0.001709457837856,0.993101080035949,0.001743657668827
